labels	text	cls
B_LOC I_LOC I_LOC I_LOC I_LOC	Baranów , Greater Poland Voivodeship	False
O O O O B_LOC O O B_LOC O B_LOC O O B_LOC O B_LOC O B_LOC O	It is found from Estonia to the Pyrenees and Italy and from France to Poland and Slovakia .	False
O O B_PER I_PER O O	' '' Jochen Schmid '' '	False
B_PER I_PER I_PER I_PER I_PER I_PER I_PER	Charles Champagne ( MLA for Deux-Montagnes )	False
O O O B_LOC O O	''[[Schonwald '' near Schönwald , Baden-Württemberg]]	False
O O O O O B_ORG I_ORG I_ORG O	It is located from the center of Paris .	False
O B_LOC I_LOC O O O O O O	'' Phtheochroa rugosana '' ( Hübner , 1799 )	False
O B_ORG I_ORG I_ORG I_ORG I_ORG I_ORG O	`` Every Day I Have the Blues ''	False
O O O B_PER I_PER I_PER	*27 June - Juan Antonio Ríos	False
B_LOC I_LOC I_LOC	Vážany nad Litavou	False
B_ORG I_ORG I_ORG O O O O O O O O O O O O O O O O O O O O O	The Light Years '' , released in 1995 and featuring more than twice as many tracks , is a much more comprehensive overview .	False
O O B_ORG I_ORG I_ORG O O	' '' Manly-Warringah Sea Eagles '' '	False
O O O B_PER I_PER	*2 February - Salvador Sanfuentes	False
O O O O O B_ORG O B_PER I_PER O B_PER I_PER	Some of his colleagues at PRADAN were Deep Joshi and Sankar Datta	False
B_LOC I_LOC I_LOC	Tweed , Ontario	False
B_PER O B_ORG I_ORG I_ORG I_ORG I_ORG I_ORG I_ORG I_ORG I_ORG I_ORG I_ORG I_ORG O B_ORG I_ORG I_ORG I_ORG O B_PER I_PER O O O O	Beethoven en:: Piano Concerto in E-flat major , Op. 73 `` ''Emperor '' '' ( RCA Victor Symphony Orchestra / Fritz Reiner , ''Conductor '' )	False
O O O B_ORG I_ORG I_ORG I_ORG I_ORG O O O	'' ' '' Keeping Up with the Kardashians '' ' ''	False
B_PER I_PER I_PER	Serfdom in Russia	False
O B_ORG O O O O	**2dr Constellation hard-top ( 1,466 )	False
B_ORG I_ORG I_ORG I_ORG I_ORG O	Say What You 're Thinking ''	False
B_PER I_PER O O O	Dirk Nowitzki ( 13 )	False
O O B_PER I_PER O O	' '' Everett Dirksen '' '	False
B_LOC I_LOC I_LOC I_LOC	Sławęcin , Pomeranian Voivodeship	False
B_ORG I_ORG I_ORG I_ORG	National Assembly for Wales	False
O O B_PER I_PER O	According to Bernard Lewis en::	False
O O O O O O O O B_PER I_PER O O O	Notable oboe-makers of the period are the Germans Jacob Denner and J.H .	False
B_ORG I_ORG I_ORG I_ORG O B_LOC	Stade de la Licorne , Amiens	False
B_PER I_PER I_PER I_PER I_PER	William McKinley , Jr .	False
B_PER I_PER I_PER O O O O O O	Letitia Elizabeth Landon , writing as `` L.E.L .	False
B_PER I_PER O O	Rafael Nadal / 2	False
B_ORG I_ORG I_ORG I_ORG O O O O O O O	99th Flying Training Squadron 1 June 1988 – 15 December 1991	False
B_ORG I_ORG I_ORG O O O	James Louis Jelinek 1993 - 2010	False
B_LOC I_LOC I_LOC	Pirgeh Bar-e Simin	False
O B_LOC I_LOC I_LOC O O O O O O	'' Colotis evagore antigone '' ( Boisduval , 1836 )	False
O B_ORG I_ORG I_ORG I_ORG O O O O B_PER I_PER O O B_PER I_PER O B_PER I_PER O B_PER I_PER O B_PER I_PER I_PER	'' The Bad News Bears '' , directed by Michael Ritchie , starring Walter Matthau , Tatum O'Neal , Vic Morrow , Jackie Earle Haley	False
B_ORG I_ORG I_ORG I_ORG I_ORG I_ORG O	Crooked Crosses for the Nodding God ''	False
B_LOC O O O	Tréveneuc ( 22377 )	False
B_LOC I_LOC I_LOC	Lykens , Pennsylvania	False
B_PER I_PER I_PER	Giorgio La Pira	False
O O B_ORG I_ORG I_ORG I_ORG O	*2007 – The Best Kept Secret ''	False
B_ORG I_ORG I_ORG I_ORG	Agra Cantonment railway station	False
O O O O O O O O B_ORG I_ORG O O B_ORG I_ORG	' '' 2013 / 2014 '' ' 16px Polish Championship , with Jastrzębski Węgiel	False
O O O O B_PER I_PER O	''Heroes '' ( with Lotta Engberg )	False
B_ORG I_ORG O O O O	Guru Ghasidas , ( 1987 )	False
O O B_PER O O	' '' Rivaldo '' '	False
B_PER I_PER I_PER B_PER I_PER I_PER	Alfian Eko Prasetya Shella Devi Aulia	False
O O O O B_ORG O B_PER O	It is hosted by Jói and Simmi .	False
O B_LOC I_LOC O	'' Abisara neophron ''	False
O O B_LOC I_LOC I_LOC	Pegram]] / Nashville , Tennessee	False
B_LOC I_LOC I_LOC	Gmina Lubień Kujawski	False
B_PER I_PER O O	Mike Wallace - 3489	False
B_PER I_PER I_PER I_PER I_PER	Víctor Afrânio Asconavieta da Silva	False
O O O B_PER I_PER I_PER I_PER I_PER I_PER O O O O O O O O O O O O O	He also received The Ruth and Ralph Erskine Fellowship in 1995 , as recognition of his dedication to the less privileged .	False
O B_PER I_PER O O	'' Mikhail Botvinnik '' '	False
B_LOC I_LOC I_LOC I_LOC	McLeod County , Minnesota	False
O O O O O B_ORG O B_LOC O B_LOC	'' 'Venue en:: ' '' Spodek , Katowice , Poland	False
O O B_LOC I_LOC O	Coron]] ( Busuanga Island )	False
B_LOC I_LOC I_LOC	Yoder , Wyoming	False
B_ORG O O O O	2009 en:: Did not qualify	False
O O O B_PER O B_PER I_PER O O O	** Interview with Hellboy artist Guy Davis in issue one	False
B_PER I_PER I_PER I_PER I_PER	Prince Joseph Wenzel of Liechtenstein	False
B_LOC O O O	Oxyloma '' sp .	False
O O O O B_LOC O O O O B_LOC I_LOC O B_LOC O B_LOC O B_LOC O	These two merge at Upavon , flowing southwards across Salisbury Plain through Durrington , Amesbury and Salisbury .	False
O B_ORG I_ORG O B_LOC	*The Gateway Theatre in Chicago	False
B_ORG I_ORG I_ORG I_ORG I_ORG	Resistance during World War II	False
B_LOC I_LOC I_LOC I_LOC I_LOC	Communes of the Seine-Maritime department	False
O O B_PER I_PER O B_ORG I_ORG O O O	' '' Mercedes Sosa — Cantora 1 '' ' ''	False
O B_ORG I_ORG I_ORG O	'' Stairway to Heaven ''	False
B_PER I_PER I_PER I_PER I_PER I_PER O O O O O O O O	The Tonight Show Starring Johnny Carson '' ( 1970–1973 ) – Five guest appearances	False
B_PER I_PER O B_ORG I_ORG O O O O B_PER I_PER O O O O	Billy Davies , John Davies ( brother ) , John Spencer ( brother-in-law ) .	False
B_LOC I_LOC I_LOC I_LOC I_LOC	Crossing the inner German border	False
B_ORG I_ORG I_ORG I_ORG I_ORG	8th National People 's Congress	False
B_ORG I_ORG I_ORG I_ORG O	National Taiwan Ocean University———140 .	False
O O O O O O O O O O O B_LOC I_LOC I_LOC O O O B_LOC I_LOC I_LOC O	In the 13th century CE , portions were controlled by the Republic of Venice and by the Republic of Genoa .	False
B_ORG I_ORG I_ORG I_ORG I_ORG I_ORG	Dangerous ( Michael Jackson album )	False
B_PER I_PER I_PER I_PER I_PER I_PER O O O O	Lucy Russell , Countess of Bedford was his daughter .	False
B_ORG I_ORG I_ORG I_ORG I_ORG I_ORG	St Benet 's Chapel , Netherton	False
O O B_PER I_PER I_PER I_PER O O O O O B_PER O O O O O	He was High Sheriff of Buckinghamshire in 1576 , then of Oxfordshire in 1586 and 1597 .	False
B_PER I_PER O O O	Takashi Kanemoto ( 2 )	False
B_LOC I_LOC I_LOC I_LOC I_LOC I_LOC I_LOC	Eagle Township , Vinton County , Ohio	False
O O O O O O B_PER I_PER I_PER O	The ruler was popularly known as Nawab of Rajoli .	False
B_ORG I_ORG I_ORG I_ORG I_ORG I_ORG I_ORG O O O	Spanish Socialist Workers ' Party of Andalusia ( PSOE-A )	False
O O O O O O O O O O B_ORG I_ORG O O O	More renovation work saw a cleaned and restored facade facing Palace Square ( ) .	False
B_LOC I_LOC I_LOC I_LOC	Kruščica ( Konjic )	False
B_ORG I_ORG I_ORG	Birds & Blooms	False
B_LOC I_LOC I_LOC	Lawndale , California	False
O O B_ORG O O O B_PER I_PER O O O	** '' Anhalt-Köthen '' ' – Waldemar VI ( 1471–1508 )	False
B_PER I_PER O O B_PER I_PER	Ivo Karlović →replaced by Ernests Gulbis	False
B_ORG I_ORG I_ORG I_ORG	Coaching Stock of Ireland	False
B_LOC I_LOC I_LOC I_LOC I_LOC I_LOC	Digby ( provincial electoral district )	False
O O B_PER I_PER O O O O	***Winner en:: David Frost 191 ( -25 )	False
B_ORG I_ORG O B_ORG	Downtown Burbank , Burbank	False
B_LOC I_LOC I_LOC I_LOC I_LOC	Communes of the Somme department	False
O O O O O B_LOC O O O O	He did not return to Japan until late April .	False
B_ORG I_ORG I_ORG O B_LOC I_LOC I_LOC O O O	Nashville Ice Flyers ( Nashville , Tennessee ; 1996–98 .	False
B_PER I_PER O O	John Lasseter , director	False
B_LOC I_LOC I_LOC	Stockton , California	False
B_ORG I_ORG O B_LOC O O O	Old Trafford , Manchester ( H )	False
B_PER I_PER I_PER O B_PER I_PER	Premier of Manitoba - Howard Pawley	False
O O O O B_LOC	*Camp Kettleford - near Bedford	False
B_PER I_PER O O O O O O O O O	Desiderio Scaglia ( 9 February 1626 – 6 October 1627 )	False
B_PER I_PER I_PER O O O	Joseph E. McDonald ( D )	False
O O O B_PER I_PER O B_PER I_PER O	Her students included Robert Murray and Allen Sapp .	False
B_LOC O O O	Castries , 79.5 km²	False
B_ORG I_ORG I_ORG I_ORG I_ORG I_ORG	481st Night Fighter Operational Training Group	False
O O O B_PER I_PER O O O	In 1848 , Carl Meissner published ''C .	False
O O O O B_ORG I_ORG I_ORG I_ORG O O B_ORG I_ORG I_ORG I_ORG O	He currently plays for Trois-Rivières Caron & Guay of the Ligue Nord-Américaine de Hockey .	False
O O B_PER I_PER	2008 – Patricia Brieschke	False
O O B_PER I_PER O O	' '' Katy B '' '	False
B_ORG I_ORG I_ORG I_ORG O	Bridge over Troubled Water ''	False
B_PER I_PER I_PER I_PER	Van de Passe family	False
B_PER I_PER I_PER I_PER I_PER	Nasty Canasta ( burlesque )	False
B_PER I_PER O B_ORG O	Al Eckert — MLB player	False
O O O B_PER I_PER	en:: Portrayed by Patricia Belcher	False
B_PER I_PER O O	Antoine Méo en:: 1	False
B_LOC I_LOC I_LOC I_LOC I_LOC	Big Horn County , Wyoming	False
O B_ORG O O O	en:: Mazowsze – vol .	False
O O B_ORG O O O B_ORG I_ORG O B_LOC I_LOC I_LOC O	' '' Speaker en:: ' '' Samuel Ashe ( New Hanover County )	False
B_PER I_PER O B_PER I_PER	Dominic Purcell as Lincoln Burrows	False
O O O O O O O O O B_ORG I_ORG O	The approximately double-rate requirement is a consequence of the Nyquist theorem .	False
O O B_PER I_PER I_PER O O O O O O O O O O O	His son Murad II Bey made this his primary residence , dwelling there almost permanently .	False
O O O B_LOC O B_LOC	July 26 - Miami , Florida	False
B_ORG I_ORG O O O	The Seer ( 2012 )	False
B_PER I_PER O O O O	Edvard Mirzoyan ( Born 1921 )	False
B_LOC I_LOC I_LOC I_LOC	2011–12 Indonesian Premier League	False
B_ORG I_ORG I_ORG I_ORG I_ORG I_ORG I_ORG I_ORG	West Oaks Mall ( Houston , Texas )	False
B_PER I_PER I_PER	Linus B. Comins	False
B_ORG I_ORG I_ORG O B_LOC	Football League Two en:: 2010–11	False
B_PER I_PER O O O B_PER I_PER I_PER	Jana Novotná ( 2 ) Arantxa Sánchez Vicario	False
B_ORG I_ORG I_ORG O B_ORG I_ORG O	Turner Broadcasting System ( Time Warner )	False
B_LOC I_LOC O O O O	Black bishop , ''Euplectes gierowii ''	False
O O O O O O O O O O O O O O B_PER I_PER I_PER O	She used her knowledge to give private lessons based on the teaching style of Elizabeth Palmer Peabody .	False
B_PER I_PER O O O	Steve Nash ( 5 )	False
B_PER I_PER O O O	Carlos Jurado ( 2007 )	False
O B_PER I_PER I_PER O	'' The Magic Hour ''	False
B_ORG I_ORG I_ORG I_ORG	Hùng Vương An Giang	False
O O O O O B_ORG I_ORG B_LOC I_LOC I_LOC O	It is part of the Clarence Valley local government area .	False
B_PER I_PER I_PER O O O	Tor Henning Hamre ( 39 )	False
B_PER I_PER O O B_ORG I_ORG I_ORG I_ORG O	Garth Brooks , `` If Tomorrow Never Comes ''	False
B_PER I_PER O B_PER I_PER	Valentina Marchei / Ondřej Hotárek	False
O O O O O O O B_ORG I_ORG I_ORG I_ORG O	He was a 2008 inductee into the Poker Hall of Fame .	False
O O O O O B_ORG O B_LOC O B_LOC I_LOC O O O O	It is held annually in Knoxville , Tennessee , United States , since 2000 .	False
B_PER I_PER O O O	Lyall Watson ( 1939–2008 )	False
O O O O B_LOC I_LOC I_LOC O O B_LOC I_LOC I_LOC O B_LOC O O B_LOC I_LOC I_LOC O O B_ORG I_ORG I_ORG O O O	*1867 en:: With the Kingdom of Prussia , the Province of Pomerania and Pomerelia within the Province of Prussia join the North German Confederation ( 1867–1871 )	False
B_PER I_PER O B_ORG I_ORG I_ORG I_ORG O O O O O O	Neil Young – Journey Through the Past '' ( 1972 ) – 2×LP	False
B_LOC I_LOC I_LOC	Platanus × acerifolia	False
B_LOC I_LOC I_LOC I_LOC I_LOC I_LOC I_LOC I_LOC	Swede Grove Township , Meeker County , Minnesota	False
B_LOC I_LOC I_LOC I_LOC I_LOC	Józef Piłsudski Monument , Warsaw	False
B_PER I_PER I_PER I_PER I_PER I_PER I_PER	Isabel Talbot , Baroness Talbot de Malahide	False
O O B_LOC I_LOC O	en:: in Lake Benton .	False
B_LOC I_LOC I_LOC	Andorra , Teruel	False
O O O B_PER I_PER	Runaway]] '' — Todd Rundgren	False
B_ORG I_ORG I_ORG I_ORG O B_LOC	Dunstable Downs Golf Club - Dunstable	False
B_LOC O B_PER O O	Tilius '' Chaudoir , 1876	False
O O B_PER I_PER O O	' '' Murielle Ahouré '' '	False
B_LOC I_LOC I_LOC I_LOC I_LOC	Communes of the Gers department	False
O B_PER I_PER O O O O	*** Smith Hart ( born 1948 )	False
B_ORG O O B_ORG I_ORG I_ORG O	Usher – `` U Remind Me ''	False
B_ORG I_ORG I_ORG I_ORG I_ORG I_ORG	1929-30 Kangaroo tour of Great Britain	False
O O O O B_LOC O B_LOC O B_LOC O B_LOC O B_LOC I_LOC O	It is found in Colombia , Ecuador , Peru , Brazil and French Guiana .	False
B_LOC I_LOC I_LOC	Rous sarcoma virus	False
B_PER I_PER I_PER B_PER I_PER I_PER	Giniel de Villiers Dirk von Zitzewitz	False
B_PER I_PER I_PER I_PER I_PER I_PER	Prince William , Duke of Cambridge	False
O O O O B_LOC O	He was born in Vågå .	False
O O O O O O O O O O O B_LOC O	As the species name implies , it was described from the Wairarapa .	False
B_PER I_PER O B_PER I_PER O B_ORG I_ORG I_ORG	Betty Bronson , Ernest Torrence , Virginia Browne Faire	False
O O O O B_ORG I_ORG O	He was interred in Elmwood Cemetery .	False
B_PER I_PER I_PER I_PER I_PER I_PER I_PER O O O O O O O	William O'Brien , 4th Earl of Inchiquin ( 1700 – 18 July 1777 )	False
B_PER I_PER I_PER	Peter Dale Scott	False
B_PER I_PER O O O O B_LOC	Ranj Dhaliwal ( novelist ) - Surrey	False
B_LOC I_LOC I_LOC I_LOC I_LOC	Roman Catholic Diocese of Aurangabad	False
B_ORG I_ORG I_ORG I_ORG	Stejaru ( disambiguation )	False
O O B_ORG I_ORG I_ORG O O	' '' Maccabi Tel Aviv '' '	False
B_PER I_PER O	Joseph Nechvatal ]	False
B_ORG I_ORG O O O	Nenad Jestrovic ( 20 )	False
B_ORG I_ORG O O O O O O O	Kamakura Maru '' – sunk by 28 April 1943	False
B_PER I_PER O O O	Daniel Mulville ( acting )	False
B_LOC I_LOC I_LOC I_LOC I_LOC	Tucker 's Town , Bermuda	False
O O O O B_LOC O	It is known from Madagascar .	False
B_ORG I_ORG I_ORG I_ORG I_ORG	Elmhurst ( LIRR station )	False
O O O O O B_PER I_PER O	''Writers / Artists '' en:: Colleen Doran .	False
O O B_PER I_PER O O	' '' Akira Saito '' '	False
B_PER I_PER O O	Milind Soman - Arvasu	False
O O O O O B_LOC O O O O O O O O O O O O O O B_ORG I_ORG I_ORG B_PER I_PER O O O O O B_LOC O B_LOC O	`` He soon disappeared in Georgia where he was treated for an injury , appearing publcily in the presence of President of Georgia Eduard Shevardnadze , later reportedly moving to Nazran in Ingushetia .	False
B_PER I_PER I_PER I_PER I_PER I_PER	Berthold II , Duke of Swabia	False
O O O O O B_LOC O	It is officially recognized in Russia .	False
B_PER I_PER O O O	Amar'e Stoudemire ( 23 )	False
B_ORG I_ORG I_ORG O B_LOC I_LOC I_LOC	University of Wisconsin–Madison - Madison , Wisconsin	False
B_LOC I_LOC I_LOC I_LOC I_LOC	Administrative divisions of South Korea	False
O O O O O O O O B_LOC I_LOC I_LOC O	He died at the age of 85 in Sarasota , Florida .	False
B_LOC O O B_LOC O	Cávado ( near Esposende )	False
O O O O O O O O O O O O O O O O O B_PER I_PER O B_PER I_PER O	He had a successful career as a concert artist and gained the admiration of musicians such as Heitor Villa-Lobos and Andrés Segovia .	False
O O O O B_LOC I_LOC O O B_ORG I_ORG I_ORG	Includes part of the Hadejia-Nguru wetlands and the Sambisa Game Reserve	False
B_LOC I_LOC I_LOC I_LOC I_LOC	Communes of the Seine-et-Marne department	False
O O O O O B_PER I_PER I_PER O B_PER I_PER I_PER	*Other murals and artworks by José Clemente Orozco and David Alfaro Siqueiros	False
O B_ORG I_ORG I_ORG I_ORG O	`` So Much in Love ''	False
B_ORG I_ORG I_ORG I_ORG I_ORG	Tenth Army ( France )	False
B_LOC I_LOC I_LOC O O O O O O O B_ORG O	Tom Walkinshaw Racing normally entered three cars on behalf of Rover .	False
B_LOC I_LOC I_LOC	Mishar Tatar dialect	False
B_ORG I_ORG I_ORG I_ORG O B_LOC I_LOC	North Western Reform Synagogue , Golders Green	False
B_LOC I_LOC I_LOC O B_LOC I_LOC I_LOC	Willamette National Forest / Deschutes National Forest	False
B_PER I_PER I_PER I_PER I_PER	Uyghur detainees at Guantanamo Bay	False
O O B_LOC O O B_LOC I_LOC O B_LOC O	is a district located in Ibaraki Prefecture , Japan .	False
O O O O B_LOC I_LOC I_LOC O O O O O O O B_ORG I_ORG I_ORG O O O O O O B_ORG O	The family moved to Louisville , Kentucky in the mid-1980s , where he attended Ballard High School and first assembled his band , Goshen .	False
O O B_ORG I_ORG	Label en:: Decca Nashville	False
O O O O O O B_PER I_PER O O O	`` Moment 's Notice '' ( John Coltrane ) - en:6:10	False
B_PER I_PER I_PER I_PER	José Luiz Ferreira Rodrigues	False
B_ORG I_ORG I_ORG I_ORG I_ORG I_ORG I_ORG I_ORG I_ORG I_ORG I_ORG	1994 IAAF World Cross Country Championships – Junior men 's race	False
B_ORG I_ORG I_ORG I_ORG I_ORG I_ORG I_ORG I_ORG	List of constituencies of Andhra Pradesh Vidhan Sabha	False
B_LOC I_LOC I_LOC	Swartz , Louisiana	False
B_LOC I_LOC O B_LOC I_LOC	Claybanks Township , Oceana County	False
B_ORG I_ORG I_ORG I_ORG I_ORG I_ORG I_ORG	Affordability of housing in the United Kingdom	False
B_PER I_PER I_PER I_PER I_PER	Tom Newman ( scientist )	False
B_LOC I_LOC I_LOC I_LOC I_LOC	Names for United States citizens	False
O B_ORG I_ORG I_ORG I_ORG I_ORG O	'' Some Mothers Do 'Ave 'Em ''	False
B_PER I_PER I_PER I_PER I_PER I_PER	Jane Percy , Duchess of Northumberland	False
B_LOC I_LOC I_LOC I_LOC I_LOC	Carteret County , North Carolina	False
O O B_ORG I_ORG I_ORG I_ORG O O O	' '' An Ideal for Living '' ' ''	False
O O B_PER I_PER O O O O O O	' '' Nicol David '' '11-5 , 11-4 , 11-9	False
B_LOC I_LOC O O O B_LOC I_LOC O	Geuda Springs ( partly in Sumner County )	False
O O O O O O O O O O O O O O O O O B_LOC O B_LOC I_LOC I_LOC O B_LOC I_LOC O B_LOC I_LOC O B_LOC I_LOC O B_LOC O	During the first weeks of March 2010 , the artists recorded their contributions from different cities like Madrid , Rio de Janeiro , Mexico City , Los Angeles , Dominican Republic and Miami .	False
B_LOC I_LOC O B_PER O O	Mordella tetraspilota '' Champion , 1891	False
B_LOC I_LOC I_LOC I_LOC I_LOC	Eastern Collegiate Roller Hockey Association	False
O B_LOC I_LOC O O O O	'' Zelleria hepariella '' Stainton , 1849	False
B_PER I_PER I_PER I_PER	Joseph C. Boteler III	False
B_ORG I_ORG I_ORG I_ORG I_ORG I_ORG	Government National College ( Karachi )	False
O O O B_ORG I_ORG I_ORG O	Backing band was The Murder Junkies .	False
B_ORG I_ORG O O B_ORG I_ORG O O B_ORG I_ORG I_ORG O	White Rabbits - `` Fort Nightly '' ( Say Hey Records )	False
O O O O B_LOC O B_LOC O	It is found in Cameroon and Nigeria .	False
O O B_ORG I_ORG I_ORG I_ORG	** 2004 National Blue Ribbon School	False
B_PER I_PER I_PER	Warren P. Knowles	False
O O O B_LOC O	******** † '' Dinofelis ''	False
O O O O O O O B_ORG I_ORG O O O O O O O O O O O	He has also been capped by the national team in which he has appeared twice and scored one goal .	False
O O O O O B_LOC O	en:: en:: en:: en:: '' B. ''	False
B_ORG I_ORG I_ORG O O B_ORG I_ORG I_ORG O	1. FC Nuremberg are crowned German football champions .	False
O O O B_PER I_PER	image en:: Ζάν Jean Cocteau	False
B_PER I_PER I_PER I_PER O B_ORG I_ORG I_ORG	Ursula K. Le Guin - Schrodinger 's Cat	False
O O B_ORG I_ORG O O O O O O O O O	Replaced by True Drama ( returned on 2014 / 04 / 03 )	False
O O O O B_LOC O	He was born in Montreal .	False
O O O O B_LOC I_LOC O	She was raised in Santa Monica .	False
O O O O B_LOC I_LOC O	It is located within Central Province .	False
B_PER I_PER O B_PER I_PER O	Bethanie Mattek-Sands [4] Daniel Nestor [4]	False
O O O O O O B_PER I_PER	' '' Manager '' ' en:: Mario Mendoza	False
O O B_ORG I_ORG O O O O O	' '' Hansel Robles '' ' ( 0–1 )	False
B_ORG O B_ORG O O O O O O	Nirvana – Nirvana '' ( Recorded Four Songs )	False
B_ORG I_ORG I_ORG I_ORG I_ORG	Shri Swaminarayan Mandir , Gadhada	False
B_PER I_PER O O O O O O O O	Mikhail Zoshchenko en:: ''Psí čich '' ( 1946 ) ,	False
O O O O O O O O B_ORG I_ORG O B_LOC I_LOC O	They lost in the second round of the A-10 Tournament to St. Bonaventure .	False
O B_ORG I_ORG I_ORG O O O O O	The Point Wilson Lighthouse is also located here .	False
B_ORG I_ORG I_ORG I_ORG I_ORG	State terrorism in Sri Lanka	False
O O O B_PER O	*Lost works of Theophrastus .	False
O B_ORG I_ORG I_ORG O O	'' Most Valuable Player '' '	False
B_PER I_PER I_PER	Gordon B. Hinckley	False
O O B_PER I_PER I_PER I_PER O O	' '' John III of Portugal '' '1502–1557	False
B_PER I_PER B_PER I_PER B_PER I_PER B_PER I_PER B_PER I_PER	Helena Christensen Claudia Schiffer Naomi Campbell Christy Turlington Stephanie Seymour	False
O O O O O O O O B_LOC O O O O	It is considered a synonym of ' '' Sauris '' ' '' .	False
