labels	text	cls
O B_LOC O O B_PER I_PER I_PER O O	In Norwegen wurde 1985 Kai Erik Herlovsen ausgezeichnet .	False
O O O O O B_ORG I_ORG I_ORG I_ORG O O	2 Ursprünglich auf dem Album Pocket Full of Gold '' veröffentlicht	False
O O B_PER O O O O	Das mit kaiserlichem Erlass vom 29 .	False
O O B_ORG I_ORG	1 Etappensieg Giro d'Italia	False
O O O B_ORG I_ORG O O O O O O O O O	Die nördlich verlaufende A 4 ist über den Anschluss ''Hohenstein-Ernstthal '' zu erreichen .	False
O O O O O O B_ORG O	Angeflanscht war ein manuelles Dreiganggetriebe von BorgWarner .	False
O O O O B_ORG O	Die Wupperstädte waren niemals Residenzstädte .	False
O O O O B_PER I_PER O O O O O B_PER I_PER O	Gewonnen hat das Turnier Gisela Dulko mit de:6:2 und de:6:2 gegen Virginie Razzano .	False
B_PER I_PER I_PER	Abraham D. Mattam	False
B_ORG I_ORG I_ORG I_ORG O O	Gesellschaft für Schweizerische Kunstgeschichte GSK .	False
O O O O B_LOC I_LOC O	Sie liegt südlich von Borgo Valsugana .	False
B_PER I_PER O B_PER I_PER	María Félix , Jack Palance	False
O B_ORG I_ORG O B_LOC	Runde Runde fyr , Herøy	False
O O B_ORG I_ORG O O O B_ORG I_ORG I_ORG I_ORG I_ORG O	' '' The Beatles '' ' – We Can Work It Out ''	False
O O O O O B_PER O	Er war der Sohn von Tušratta .	False
O O O O O B_PER I_PER I_PER O	Er war Berater des Königs Philipp dem Schönen .	False
O O O B_LOC O O	*** ' '' Österreich '' '	False
O O O O O O B_ORG I_ORG O	Fast eine Idylle '' 1992 beim Diogenes Verlag .	False
O O O O B_PER I_PER I_PER O O O O O O O O O O O O O O O	Die bekannte Darstellung von Jakob von Vitry aus der Zeit um 1220 fällt bereits in die Zeit des Niedergangs dieser Lebensform .	False
O O O B_ORG I_ORG I_ORG O O O O O	43 Squadron der Royal Air Force erhielt die ersten Maschinen .	False
O O O O B_ORG O B_ORG O O O O O O O O O O	Als Kind lernte er Klavier und Gitarre , beides gab er jedoch nach einiger Zeit auf .	False
O O O O O O O O O O O B_ORG O O B_ORG I_ORG I_ORG I_ORG O	Es handelt sich um eine Neuauflage und Neupressung der beiden Alben Yes '' und Time and a Word .	False
O O O B_PER I_PER O	''Der Nachlass von Heinz Hajek-Halke .	False
O O O O O O O B_ORG O O	Im selben Jahr wurde er in den NS-Reichskriegerbund überführt .	False
O O O O B_LOC	2010 Silbermedaille bei der U20-Junioren-Weltmeisterschaft	False
O O O O O B_LOC I_LOC O	Heute entspricht das Gebiet der Präfektur Ōita .	False
B_PER I_PER I_PER	Johann Friedrich Endersch	False
O O O O O O O O B_PER O O	Er wurde vor allem durch das Weiterführen des Marsupilamis bekannt .	False
O O B_PER I_PER I_PER O O O O O O O O O	Sie ist Hildegard von Bingen geweiht und beherbergt eine Reihe von bemerkenswerten Kunstgegenständen .	False
O O B_LOC O O	' '' Berlin '' '	False
O O O O O O O O O O O O O B_ORG O O	Nach dem Start erreicht die Lenkwaffe innerhalb von 2,3 Sekunden ihre Höchstgeschwindigkeit von Mach 2,3 .	False
O O B_PER O O	' '' China '' '	False
B_PER I_PER I_PER B_PER I_PER	Arantxa Sánchez Vicario Helena Suková	False
B_LOC I_LOC I_LOC	Castel di Lama	False
O O O O O O O O O O O B_ORG B_ORG I_ORG I_ORG O O O O O O O O O	1996 veröffentlichte die Band eine 2-Track-Promo , das die Aufmerksamkeit des Independent-Labels Season of Mist erregte , welches die Band unter Vertrag nahm .	False
O O O O B_LOC O O O O O O O O O O	Vielmehr müssten sie nach Dänemark reisen , um dort mehr über sie zu erfahren .	False
B_PER I_PER I_PER O B_PER I_PER I_PER	Choong Tan Fook / Lee Wan Wah	False
O O O O O B_LOC O O O O O O O O O	Sie gehören damit mit der Dickschnabellumme zu den schwersten , derzeit noch lebenden Alkenarten .	False
O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_LOC	poly 204 588 212 578 224 585 244 579 195 511 278 455 336 510 364 481 386 486 383 520 383 530 368 531 354 524 338 543 346 573 333 618 263 639 253 636 Zeewolde	False
O B_PER I_PER I_PER	WEITERLEITUNG Nikolai Wladimirowitsch Nekrassow	False
O O B_LOC O O	' '' Tschechien '' '	False
O O O O O O O O O O B_ORG I_ORG O	Wenige Tage später unterschrieb er jedoch einen Vertrag beim Erzrivalen Djurgårdens IF .	False
O B_PER I_PER I_PER I_PER I_PER	WEITERLEITUNG Christopher Pike ( Autor )	False
O O O B_LOC O O	** ' '' Powys '' '	False
B_PER I_PER O B_PER I_PER	Tao Jiaming / Tian Qing	False
O O O O B_PER I_PER O B_PER I_PER O O B_ORG I_ORG I_ORG O O O O O	Auch bei Songs von Jermaine Dupri , Lil Wayne und den Ying Yang Twins trat er in Erscheinung .	False
O O B_ORG O O O O O O	Das älteste Siegel des Ortes stammt aus 17 .	False
O O O B_LOC O O	** ' '' Mirandola '' '	False
B_PER I_PER O B_PER I_PER O B_PER I_PER O B_PER I_PER O B_PER I_PER O B_PER I_PER O B_PER I_PER O	Thomas Bach , Matthias Behr , Anja Fichtel , Zita Funkenhauser , Jürgen Hehn , Harald Hein und Alexander Pusch .	False
O O O B_LOC O O	** ' '' Kastilien-León '' '	False
O O O O O O O O O O O O O B_ORG O O	Man wählt hierzu zufällige Punkte aus und überprüft , ob diese innerhalb des Einheitskreises liegen .	False
B_ORG I_ORG I_ORG I_ORG I_ORG	American Museum of Natural History	False
O O O O O O O O O O O O O O O O O B_ORG B_PER I_PER O O O O O O O O O O O B_PER I_PER O O O	Die Annahme wurde ihm aber unmöglich , da er noch im selben Jahr in die Gefangenschaft des Danischmenden Danischmend Ghazi geriet , aus der er sich erst 1103 mit Hilfe des Gregorios Taronites loskaufen konnte .	False
O B_PER I_PER I_PER	WEITERLEITUNG Olga Sergejewna Sabelinskaja	False
O B_PER I_PER I_PER	WEITERLEITUNG Johann Anton Coberg	False
O O O O O O O B_LOC I_LOC O	Geographisch hatte er hauptsächlich Anteil an der Schwäbischen Alb .	False
O O B_PER I_PER O O O O O O	Sein Rookie-Kollege Jason Smith dagegen wurde wesentlich öfter eingesetzt .	False
O O O O B_LOC O O	' '' ' nach Traunstein / Grafing–München	False
O O O O O O B_ORG O O O	anzusetzen und die unbekannten Koeffizienten durch Koeffizientenvergleich zu bestimmen .	False
B_LOC I_LOC I_LOC I_LOC I_LOC	Japanische Fußballnationalmannschaft ( U-17-Junioren )	False
O O B_LOC O O	' '' Ägypten '' '	False
B_ORG I_ORG I_ORG I_ORG I_ORG	Pink Friday de:: Roman Reloaded	False
O O O O O B_LOC I_LOC O O O O O O	So werde die Grundidee von freier Software '' nach Stallmans Meinung vernachlässigt .	False
B_PER I_PER I_PER I_PER	Kai Kaus II .	False
B_LOC I_LOC I_LOC I_LOC I_LOC	Distrikte im Departamento Alto Paraná	False
B_PER I_PER I_PER	Bonnie und Clyde	False
B_PER I_PER I_PER I_PER I_PER	Thomas Aigner ( Medienunternehmer )	False
O O O O O O O B_LOC O O	Insbesondere war er an der Erstürmung des Annabergs beteiligt .	False
B_PER I_PER O B_PER I_PER	Mickey Baker , Ethel Smyth	False
O O O O O B_LOC O O	18 km von der Inselhauptstadt Kärdla entfernt .	False
B_PER I_PER O O O O O O	Cathcart Wason verteidigt sein Mandat ohne Gegenkandidat .	False
O O B_LOC O O	' '' Afghanistan '' '	False
O O O O O O O O O O O O O O O O O O O B_LOC O O	Zaltman begann über die Macht von Bildern nachzudenken , als er sich im Jahre 1990 auf einer Reise in Nepal befand .	False
B_LOC O O O	Alabama – nördlicher Bereich	False
O O O O O O O O O O O B_ORG O	Angetrieben wurde das Fahrzeug von dem Sechszylinder-Viertakt-Dieselmotor ''OM 54 '' von Mercedes-Benz .	False
O B_PER I_PER I_PER	WEITERLEITUNG Salo W. Baron	False
B_PER I_PER I_PER	Gabriel Auguste Daubrée	False
O O B_ORG O O O	' '' KLF '' feat .	False
B_PER I_PER I_PER O B_ORG I_ORG I_ORG O O O O O O O O O O O O O O O O O O O O O O O	René de Knyff auf Panhard & Levassor dominierte das 566 km lange Rennen und sah wie der sichere Sieger aus , als er 40 km vor dem Ziel ausschied .	False
O O O B_PER O O O	1978 kam eine Kleinkind-Kollektion namens C.P .	False
O O B_LOC O O	' '' Dänemark '' '	False
O O O O O O O O B_PER I_PER O O O	Erstmals aufgeführt wurde es in der Vertonung von Domenico Sarro am 30 .	False
B_PER I_PER O O	Toni Burghardt , 1992–1993	False
O B_PER I_PER I_PER I_PER I_PER	WEITERLEITUNG José Gutiérrez de la Concha	False
O O O O O O O O O O O O O O O O O O B_LOC I_LOC O O O O O O O O O O	Während 1986 die neue Landeshauptstadt beschlossen wurde , wurde im selben Jahr und in den beiden folgenden in Bad Pirawarth in einem aufgelassenen Fabriksgebäude eine Außenstelle des Archivs eingerichtet .	False
B_PER I_PER I_PER I_PER I_PER	Egon VIII. ( Fürstenberg-Heiligenberg )	False
O B_ORG I_ORG I_ORG	1999 NHL All-Star Game	False
O O O O O O O B_PER I_PER I_PER O	Sein Mandat fiel nach einer Nachwahl an Richard S. Whaley .	False
O O O O O O B_ORG I_ORG I_ORG I_ORG I_ORG O	Des Weiteren ist sie Stellvertreterin im Ausschuss für Wirtschaft und Währung .	False
O O O O O B_PER B_PER O O O O O O	Sie war eine Tochter von Pharao Cheops , ihre Mutter ist unbekannt .	False
O O O B_ORG I_ORG O O	Er gehörte der Demokratischen Partei an .	False
O O O O O O O O O O O O O O O O O B_PER I_PER O	Er gewann als Qualifikant in der ersten Runde mit de:6:3 , de:6:4 , de:3:6 , de:6:2 gegen Denis Istomin .	False
O O B_ORG I_ORG O O O O O O O O O O O B_LOC O	In der Musik Neuguineas sind und waren sie selten , ihr Schwerpunkt lag hier im Bismarck-Archipel .	False
B_PER I_PER B_PER I_PER B_PER I_PER	Yannick Dalmas Stéphane Sarrazin Franck Montagny	False
B_PER I_PER I_PER I_PER I_PER	Liste der Kommissare von Nunavut	False
B_LOC I_LOC I_LOC	Musculus rectus abdominis	False
O O O O O B_PER I_PER I_PER I_PER O O O O B_ORG I_ORG O O B_ORG I_ORG I_ORG I_ORG O O	Finanziert wurde der Bau von Faisal ibn Abd al-Aziz , damaliger Kopf der saudischen Königsfamilie und damit Hüter der heiligen Stätten '' .	False
O O O B_PER O O O O O O O O O O	Zahlreiche Räume wiesen Wandmalereien auf und es fanden sich Fragmente von verschiedenen Marmorstatuen .	False
O O O B_LOC I_LOC O O	*** ' '' Hochstift Münster '' '	False
O O O O O O O B_LOC O O O O O B_LOC O O	Smaragdkuckucke leben hauptsächlich in immergrünen Wäldern und Galeriewäldern , werden jedoch auch in Trockenwäldern gesichtet .	False
B_LOC I_LOC O B_LOC O B_LOC	Okres Blansko , Kořenec , Šebetov	False
O O O O O O B_LOC O O O O O B_LOC O O O O O B_LOC O B_ORG I_ORG O	Er liegt 1.342 Kilometer nordwestlich von Brisbane , 130 Kilometer südwestlich von Innisfail und 120 Kilometer östlich von Georgetown am Kennedy Highway .	False
O O O O O O O O O O B_ORG I_ORG O	Hintergrund war die Sicherung der ungestörten Entwicklung der neu gegründeten Kartause Gaming .	False
O O O O O O B_ORG I_ORG I_ORG O B_ORG I_ORG O B_ORG I_ORG O O O O O	Daneben mischen auch andere Regional-Fluggesellschaften wie Aeropelican Air Services , Skytrans Airlines oder Brindabella Airlines auf den Nebenstrecken mit .	False
B_LOC I_LOC O O O	Erie County im Jahr 2005	False
O B_ORG I_ORG I_ORG	WEITERLEITUNG Partido Social Democrata	False
O O O O O O O O O O O B_PER I_PER O O	Auf Post-Punk.com wird als Vergleich für Caners Stimmlage der Gesang von Elvis Presley benannt .	False
O O O O O O B_LOC I_LOC O	Anders verhält es sich mit dem kanadischen Luchs .	False
O B_PER I_PER I_PER	WEITERLEITUNG José Bordas Valdez	False
B_ORG I_ORG I_ORG	Technische Universität Peking	False
O O O B_LOC O O	*** ' '' Bayern '' '	False
B_PER I_PER O B_PER I_PER	Tim Hetherington , Sebastian Junger	False
B_PER I_PER I_PER I_PER	Aden Abdullah Osman Daar	False
O O O B_LOC O O O O O O O O O O O O O O O O O O O	Die Tennishalle von Grenchen wurde 1978 mit vier nebeneinander angeordneten Schalen mit Abmessungen von jeweils 47 Meter Länge und 17,3 Meter Breite .	False
O B_PER I_PER I_PER O	'' Graf von Flandern .	False
O B_ORG I_ORG I_ORG I_ORG O O O O O O O	Der Europäische Gerichtshof für Menschenrechte hat in einem Gerichtsverfahren am 9 .	False
O O O O O O O B_ORG I_ORG I_ORG O B_LOC O O O O	Die größte Spielstätte bei Erstligaspielen ist der Signal Iduna Park in Dortmund mit 81.359 Plätzen .	False
B_PER I_PER O B_PER I_PER O O O O	Henning Christiansen und Phil Corner brachten eine Musikperformance .	False
B_PER I_PER I_PER	Joos van Craesbeeck	False
B_ORG I_ORG I_ORG O	Flipper & Lopaka ''	False
O O O O O O O B_ORG O O	Der Aufsatz und die Flügel sind mit Knorpelwerk eingefasst .	False
B_PER I_PER I_PER I_PER I_PER I_PER	Luis María de Larrea y Legarreta	False
O O O O B_PER I_PER I_PER O O B_LOC I_LOC I_LOC O	1996 erhielt er ein Heinrich von Zügel-Stipendium der Stadt Wörth am Rhein .	False
O O O O O O O O O O B_ORG I_ORG O O	Hier blieb er zwei Spielzeiten , ehe er zum Ligakonkurrenten FC Lausanne-Sport wechselte .	False
B_LOC I_LOC O B_LOC I_LOC	St. Märgen , Landkreis Breisgau-Hochschwarzwald	False
O B_LOC O B_LOC I_LOC O B_LOC	den Elsey-Nationalpark im Northern Territory , Australien	False
O O O O O B_LOC O	Es bedürfe keiner Zustimmung des Papstes .	False
O O O O O O O B_ORG I_ORG O B_LOC O	Vierzehn Lokomotiven der Reihe arbeiten bei den Sakartwelos Rkinigsa in Georgien .	False
O B_LOC O O O O O O O O O O O O O O O O O O O	In Schweden blieb die Suche nach zwei vermissten Seeleuten , die vor der Küste über Bord gegangen waren , erfolglos .	False
O O B_LOC O O	Jahrhunderts in Sachsen lebte .	False
B_LOC I_LOC I_LOC I_LOC I_LOC	Ždánice u Bystřice nad Pernštejnem	False
O O B_ORG O O	' '' Mongolei '' '	False
O O O O O O O O B_PER O B_PER O B_PER O	Er verfolgte mit großem Interesse die Entdeckungsfahrten von Borchgrevink , Scott und Amundsen .	False
O O O O B_ORG I_ORG O O O O O B_ORG I_ORG O O	Er studierte an der Albertus-Universität Königsberg , bevor er an die Universität Leipzig ging .	False
O O O O O B_LOC O B_LOC O O O O	Heute verläuft die Staatsgrenze zwischen Estland und Lettland durch das Stadtgebiet .	False
O O O O O O B_PER I_PER I_PER O	Verwahrlosung der „Unterschichten“ unter anderem von Hans Peter Duerr .	False
O O O O O O O B_ORG I_ORG O	2012 wechselte er in die Jugend von Werder Bremen .	False
B_PER I_PER O O O O	Erich Habitzl erzielt das 500 .	False
O O O O O O B_ORG O	Sie besteht seit 1991 und ist links-alternativ .	False
O O O O O O O O B_ORG O O	Von 1933 bis 1945 war er in mehreren Konzentrationslagern inhaftiert .	False
O O B_PER I_PER I_PER O O O O O O O O O O O O O O O O	Zwar stand John Stuart Mill solchen Vereinigungen grundsätzlich positiv gegenüber , jedoch sei eine Lohnerhöhung „durch solche Mittel ganz unerreichbar“ .	False
B_PER I_PER I_PER I_PER O O O O O	Johannes Paul II . ernannte ihn am 12 .	False
O B_ORG I_ORG I_ORG I_ORG	WEITERLEITUNG Club Atlético Villa Teresa	False
B_ORG I_ORG I_ORG O O O O O O O O	Maccabi Ahi Nazareth wurden aus finanziellen Gründen drei Punkte abgezogen .	False
O O O O B_LOC	2011 Silbermedaille bei der U20-Junioren-Weltmeisterschaft	False
O B_PER I_PER O O O O O O O O O O	Auch Paul Bley spielt eigene Stücke , die auf Ronells Komposition basieren .	False
O O O O O O O O O O O O O O O B_ORG I_ORG O O O O O O O O	Am Saisonende kehrte er trotz elf Saisontoren , mit denen er zum Aufstieg in die Süper Lig beitrug , zu seinem früheren Klub zurück .	False
O O O O O B_ORG I_ORG I_ORG	Eintrag auf der Homepage des Parlaments von Kanada	False
O B_LOC O O O	** Ammelbruch , ''St .	False
O O O O B_LOC O B_PER I_PER O B_PER I_PER O B_PER I_PER I_PER O	Danach studierte er in Paris bei André Navarra , Pierre Fournier und Mstislaw Leopoldowitsch Rostropowitsch .	False
O O O B_LOC O O B_LOC I_LOC O O B_LOC O O O O O B_LOC O	Er liegt in Dagneux , im Département Ain , in Frankreich etwa 16 Kilometer östlich von Lyon .	False
O O O O B_ORG I_ORG I_ORG O O	1974 trat er der Christlich Demokratischen Union bei .	False
B_PER I_PER I_PER	Sergei Nikititsch Chruschtschow	False
O O O O O O O O O O O O B_PER O B_PER I_PER O O O O O O	Über die Jahre wechselten die Bandmitglieder gelegentlich , jedoch stellten die Brüder Chris und Rich Robinson immer die treibende Kraft dar .	False
O B_LOC I_LOC I_LOC O	=== Ludwigshafen am Rhein ===	False
O O O O O B_PER I_PER O O O O O O O B_PER I_PER O	Den Schlusspunkt zum de:85:8 setzte Nick Evans mit einer Erhöhung nach einem Versuch von Isaia Toeava .	False
O O O O O O B_LOC O	Außerdem existierte auch eine Flugverbindung nach Kopenhagen .	False
O O O O B_ORG I_ORG I_ORG	Literaturliste im Online-Katalog der Staatsbibliothek zu Berlin	False
O O B_PER I_PER O O O O O O O O O O O O O O O O O O	Sein Trainer Punch Imlach sagte über ihn , dass man ihm kaum Anweisungen geben musste und er sich gewissermaßen selbst trainierte .	False
O B_ORG O O O O O O	Laut IUCN ist keine der Arten bedroht .	False
O O O O B_LOC I_LOC O O O O O O	Anschließend war er am Quai d’Orsay '' in der Wirtschaftsabteilung beschäftigt .	False
O O O O B_PER I_PER O	Sein Nachfolger wurde 1997 Axel Meyer .	False
O O B_LOC O O	' '' Kamerun '' '	False
O B_LOC I_LOC I_LOC I_LOC I_LOC	WEITERLEITUNG Al-Dschabal al-Achdar ( Libyen )	False
O O O O B_PER I_PER O	Mit einem Geleitwort von Johannes Rau .	False
O O O O O O O O O O B_LOC O O O O	Man glaubte zu diesem Zeitpunkt noch , die Aufstände in Württemberg seien erfolgreich verlaufen .	False
O O B_LOC O O	' '' Äthiopien '' '	False
O B_ORG I_ORG O O O O O	'' Spice Girls '' ' – ''Wannabe ''	False
O O B_LOC O O O O O O O O O B_ORG I_ORG O	Auch in Japan ist das Genre vertreten , angeführt von der Band Guitar Wolf .	False
B_ORG I_ORG I_ORG I_ORG I_ORG I_ORG	Royal College of Obstetricians and Gynaecologists	False
O O B_LOC I_LOC O O	' '' Fränkisches Reich '' '	False
O B_ORG I_ORG I_ORG I_ORG I_ORG O O B_PER I_PER O O O B_PER I_PER O O O	Bei Bündnis 90 / Die Grünen wurden Fraktionschefin Renate Künast und ihr Stellvertreter Jürgen Trittin am 16 .	False
O B_ORG I_ORG I_ORG I_ORG I_ORG I_ORG	WEITERLEITUNG Democrazia è Libertà – La Margherita	False
O O O O O O O O O O O O O O B_ORG O O O O O O O O O O O O O O O O O O	43.452 % der Bevölkerung und 2,3 % der Familien hatten ein Einkommen unterhalb der Armutsgrenze , davon waren 1,7 % der Minderjährigen und 1,5 % der Altersgruppe 65 Jahre und mehr betroffen .	False
B_ORG I_ORG O O O O O O O O O O O O O O O O	Kiruna IF hatte aufgrund finanzieller Probleme auf die Teilnahme an der Abstiegsrunde verzichtet und stieg freiwillig ab .	False
B_ORG I_ORG O O O	Der Tagesspiegel , 22 .	False
O O O B_ORG I_ORG O O O O O O O O O O	Hier und am Berliner Ensemble war sie in einer Vielzahl von Produktionen zu sehen .	False
O O O O O O O O O O O O O O O O O O O B_ORG I_ORG O O O O O	Nachdem er regelmäßig im Rahmen der folgenden WM-Qualifikation zum Einsatz kam , war er im Jahr 2002 bei der Fußball-Weltmeisterschaft 2002 ebenfalls Stammtorhüter seiner Auswahl .	False
O O O B_LOC O O O O O B_LOC O	Größte Stadt ist Moncton , der Countysitz liegt in Dorchester .	False
O O O O O O B_ORG I_ORG O	Dieser Teil der Südstraße gehört zur B 27 .	False
O O O O B_PER I_PER O	Produzent des Albums war Dieter Dierks .	False
O O O B_LOC O O O O O O O O O O O O	Bei der Stadt Librazhd biegt er rund 50 Kilometer nördlich des Quellgebiets nach Westen ab .	False
B_PER I_PER I_PER	Henry Mortimer Durand	False
B_PER I_PER I_PER	Sledda von Essex	False
O O O O O O O O B_ORG I_ORG I_ORG I_ORG O O	Die Wagen wurden mit acht verschiedenen Aufbauten von Fisher Body Co . angeboten .	False
O O O O O B_PER I_PER O	Er war der Verlobte von Sophie Scholl .	False
O O B_LOC O O	' '' Adal '' '	False
O O O O B_PER B_PER I_PER O O O O O O O O O O O O	Dort konnte er dann Trainer Heiko Herrlich überzeugen , der ihn einlud noch öfter zum Training zu kommen .	False
B_LOC B_PER I_PER I_PER O O O O	Papst Pius VI . gründete am 23 .	False
B_ORG I_ORG O B_LOC I_LOC I_LOC I_LOC	Schloss Horben , Beinwil ( Freiamt )	False
O O O O O O B_PER I_PER O O	Unter anderem schrieb er Bücher in Isaac Asimovs Roboter-Universum .	False
O B_ORG I_ORG I_ORG I_ORG	WEITERLEITUNG Dienstgrade der belgischen Streitkräfte	False
O O B_ORG O O	' '' Munhumutapa-Reich '' '	False
O O O O O B_ORG B_ORG I_ORG I_ORG I_ORG I_ORG I_ORG I_ORG I_ORG O O O	Die Aufnahme wurde auf der DVD The Big Four Live from Sofia , Bulgaria '' veröffentlicht .	False
